entity_text,entity_label
Sindhi,PERSON
Sindhi,PERSON
Baloch,GPE
Baloch,GPE
Pakhtoon,GPE
Pakistan,GPE
Pakistan,GPE
Pakistan,GPE
Baluchistan,NORP
Pakistan,GPE
Pakistan,GPE
Pakistan,GPE
Tags Economics,ORG
Pakistan,GPE
Khizra Mushtaq,PERSON
Khizra Mushtaq,PERSON
Government and Public Policy,ORG
National Defense University Islamabad,ORG
Pakistan,GPE
Pakistan,GPE
World News,ORG
Names Ukraine,PERSON
Montenegro,GPE
Front-Runners Newsroom - World News,ORG
South Korean,NORP
US,GPE
Newsroom - World News China,ORG
Russia,GPE
the Ruined Streets,ORG
Saudi,NORP
Saudi,NORP
Israeli,NORP
Next,ORG
Cookie Policy,PERSON
EU,ORG
Crypto Disclaimer,PERSON
MD,GPE
Instagram Linkedin,PERSON
EU,ORG
Names Ukraine,PERSON
Montenegro,GPE
Front-Runners World News,ORG
"November 4, 2025",DATE
EU,ORG
Marta Kos,PERSON
Montenegro,GPE
Albania,GPE
South Korean,NORP
US,GPE
"November 4, 2025",DATE
South Korea's,GPE
National Intelligence Service,ORG
NIS,ORG
"November 4, 2025",DATE
German,NORP
Rheinmetall,ORG
2023,DATE
Functional Functional,ORG
Statistics Statistics,ORG
Manage,ORG
View,PERSON
Glob Health Action,ORG
2011,DATE
Karachi,GPE
Pakistan,GPE
Aga Khan University,PERSON
Karachi,GPE
Pakistan 2 Department of Public Health Sciences,ORG
Division of Global Health (IHCAR,ORG
Karolinska Institutet,ORG
Stockholm,GPE
Sweden Find,GPE
Gunilla Krantz Gunilla Krantz,PERSON
Department of Public Health and Community Medicine/Social Medicine,ORG
The Sahlgrenska Academy,ORG
University of Gothenburg,ORG
Göteborg,GPE
Sweden Find,PERSON
Gunilla Krantz 3,PERSON
Raisa Gul Raisa Gul 1 School of Nursing,PERSON
Aga Khan University,PERSON
Karachi,GPE
Pakistan Find,ORG
Raisa Gul 1,PERSON
Nargis Asad Nargis Asad 4 Department of Psychiatry,ORG
Aga Khan University,PERSON
Karachi,GPE
Pakistan Find,ORG
Nargis Asad 4,ORG
Department of Public Health Sciences,ORG
Division of Global Health (IHCAR,ORG
Karolinska Institutet,ORG
Stockholm,GPE
Sweden,GPE
Gothenburg,GPE
Sweden Find,GPE
Eva Johansson 2,PERSON
6,DATE
Ingrid Mogren Ingrid Mogren,ORG
Umeå University,ORG
Umeå,GPE
Sweden Find,PERSON
Ingrid Mogren,ORG
Copyright,PERSON
License,ORG
Aga Khan University,PERSON
Karachi,GPE
Pakistan 2 Department of Public Health Sciences,ORG
Division of Global Health (IHCAR,ORG
Karolinska Institutet,ORG
Stockholm,GPE
Sweden,GPE
Department of Public Health and Community Medicine/Social Medicine,ORG
The Sahlgrenska Academy,ORG
University of Gothenburg,ORG
Göteborg,GPE
Sweden,GPE
Department of Psychiatry,ORG
Aga Khan University,PERSON
Karachi,GPE
"Pakistan 5 Department of Clinical Science, Obstetrics and Gynecology",ORG
Umeå University,ORG
Umeå,GPE
Sweden,GPE
Gothenburg,GPE
Sweden,GPE
School of Nursing,ORG
Department of Community Health Sciences,ORG
Aga Khan University,PERSON
Karachi,GPE
Pakistan,GPE
Tel,PERSON
21,DATE
42,DATE
Gunilla Krantz,PERSON
Ingrid Mogren,PERSON
2011 Sep 29,DATE
Collection,ORG
2011,DATE
the Creative Commons Attribution-Noncommercial,ORG
PMC Copyright,ORG
22065609,DATE
Background,GPE
Pakistan,GPE
Pakistan,GPE
Pakistani,NORP
Pakistan Gender,ORG
Asian,NORP
IPV,ORG
8,DATE
Pakistan,GPE
Pakistan,GPE
Pakistan,GPE
Karachi,GPE
Pakistan,GPE
FGD,ORG
20–60 years of age,DATE
between 20 and 40 years of age,DATE
between 41 and 60 years of age,DATE
FGD,ORG
June to August 2010,DATE
FGD,ORG
TSA,ORG
FGD,ORG
7–10 days,DATE
English,LANGUAGE
FGD,ORG
max,PERSON
years,DATE
max,PERSON
Karachi,ORG
years,DATE
Haideri,ORG
Aysha,PERSON
Manzil,PERSON
10–14 years,DATE
12–16 years,DATE
Koi Goth,PERSON
10–16 years,DATE
Karimabad,PERSON
12–16 years,DATE
44.6,DATE
Orangi Town,PERSON
FGD,ORG
Karachi,GPE
Perceptions,PERSON
Religion,ORG
Older,PERSON
Restricting,PERSON
Societal,ORG
Professional,ORG
FGD,ORG
FGD,ORG
FGD,ORG
FGD,ORG
FGD,ORG
Education,ORG
FGD no.1,ORG
FGD,ORG
FGD,ORG
FGD no.3,ORG
17 or 18 years age,DATE
FGD,ORG
FGD,ORG
Societal,ORG
FGD,ORG
Asian,NORP
FGD,ORG
today,DATE
Media,ORG
FGD,ORG
FGD,ORG
FGD,ORG
FGD,ORG
Pakistani,NORP
Pakistan,GPE
Pakistan,GPE
Pakistani,NORP
"20 , 21",DATE
Pakistan,GPE
Muslim,NORP
14,DATE
22,DATE
Pakistan,GPE
India,GPE
IPV,ORG
TSA,ORG
,ORG
FGD,ORG
TSA,ORG
IM,ORG
,ORG
GK,ORG
FGD,ORG
2 months,DATE
FGD,ORG
Urdu,GPE
English,LANGUAGE
6 months,DATE
Urdu,GPE
English,LANGUAGE
English,NORP
Pakistani,NORP
Swedish,NORP
Pakistan,GPE
Pakistan,GPE
the Swedish Foundation for International Cooperation in Research,ORG
the Swedish Institute,ORG
"the Department of Public Health Sciences,",ORG
Division of Global Health (IHCAR,ORG
Karolinska Institutet,ORG
Stockholm,GPE
Sweden,GPE
Department of Public Health and Community Medicine,ORG
The Sahlgrenska Academy,ORG
University of Gothenburg,ORG
Göteborg,GPE
Sweden,GPE
the School of Nursing and The Community Health Department,ORG
Aga Khan University,ORG
Karachi,GPE
Pakistan,GPE
"Obstetrics, Department of Clinical Science",ORG
Umeå University,ORG
Gill,PERSON
Stewart DE,PERSON
South Asian,NORP
2010;21:12–8,ORG
10.1016/j.whi.2010.10.003,MONEY
Hausmann,PERSON
Tyson LDA,ORG
Zahidi S.,PERSON
2008,DATE
9295044096,DATE
2008,DATE
Garcia-Moreno C,PERSON
Jansen H,PERSON
Ellsberg M,PERSON
Watts C. Prevalence,PERSON
WHO,ORG
Lancet,ORG
Campbell JC,PERSON
Lancet,ORG
2002,DATE
13;359:1331–6,DATE
Ellsberg M,PERSON
Winkvist A. Candies,PERSON
Nicaragua,GPE
Soc Sci Med,PERSON
Heise L. Violence,PERSON
Uthman OA,PERSON
Moradi TSL,PERSON
Africa,LOC
Sci Med,ORG
Jayatilleke A,PERSON
KC,ORG
Sakisaka K,ORG
Jayatilleke AU,PERSON
Jimba M. Wives,PERSON
Central Province,GPE
Sri Lanka,GPE
Ellsberg M,PERSON
Heise L. Washington,PERSON
DC,GPE
World Health Organisation,ORG
2005,DATE
Google Scholar,ORG
Zaman RM,PERSON
Stewart SM,PERSON
Zaman TR,PERSON
Pakistan,GPE
Muslim,NORP
Georgas J,PERSON
Berry JW,PERSON
De Vijver FRV,ORG
Kagitcibasi C,PERSON
Poortinga YH,PERSON
Cambridge,GPE
UK,GPE
Cambridge University Press,ORG
2006,DATE
Google Scholar,ORG
Ali PA,PERSON
Pakistan,GPE
Analysis,ORG
National Institute of Population Studies,ORG
Pakistan,GPE
Macro International Inc.,ORG
Islamabad,GPE
Pakistan,GPE
National Institute of Population Studies,ORG
Macro International Inc,ORG
2008,DATE
Pakistan Demographic and Health Survey,ORG
Google Scholar,ORG
Rabbani F,PERSON
Qureshi F,PERSON
Karachi,GPE
Pakistan,GPE
East Mediterr Health,ORG
Graneheim UH,PERSON
Lundman B. Qualitative,PERSON
Today,DATE
10.1016/j.nedt.2003.10.001,MONEY
Farid,PERSON
Krantz G. Assessing,PERSON
Karachi,GPE
Pakistan,GPE
Int J Behav Med,PERSON
18:122–30,DATE
Kapur P. Girl,PERSON
Ali TS,PERSON
Khan N. Strategies,PERSON
Pakistan,GPE
Pak Med Assoc,PERSON
Jan. 2007;57:27–32,DATE
Jonzon,PERSON
Vung ND,PERSON
Ringsberg KC,GPE
Krantz G. Violence,PERSON
Vietnam,GPE
Scand J Public Health,ORG
Cascardi M,PERSON
Feeny NC,PERSON
A Review Journal,ORG
Google Scholar,ORG
Kasturirangan A,PERSON
Krishnan S,GPE
Riger S.,PERSON
Trauma Violence Abus,PERSON
2004;5:318–332,DATE
Nagib H.,PERSON
Egyptian,NORP
Health Care Women Int,ORG
Carroll L.,PERSON
Muslim,NORP
Pakistan,GPE
Bangladesh,GPE
Google Scholar,ORG
Jewkes R. Intimate,PERSON
Lancet,ORG
Boyle MH,PERSON
Georgiades K,ORG
Racine Y. Community,ORG
India,GPE
Sci Med,ORG
Bell JS,ORG
Simkhada P,ORG
van Teijlingen ER,PERSON
Nepal,GPE
Reprod Health,ORG
10.1186/1742-4755-7-15,DATE
PMC,ORG
Dahlgren L,PERSON
Winkvist A. Umeå,PERSON
Public Health Sciences,ORG
Umeå University,ORG
2007,DATE
the United States,GPE
Lock Locked,ORG
Journal List User Guide,ORG
NLM,ORG
NLM,GPE
NLM,ORG
the National Institutes of Health,ORG
PMC,ORG
PMC,ORG
2011,DATE
Karachi,GPE
Pakistan,GPE
Aga Khan University,PERSON
Karachi,GPE
Pakistan 2 Department of Public Health Sciences,ORG
Division of Global Health (IHCAR,ORG
Karolinska Institutet,ORG
Stockholm,GPE
Sweden Find,GPE
Gunilla Krantz Gunilla Krantz,PERSON
Department of Public Health and Community Medicine/Social Medicine,ORG
The Sahlgrenska Academy,ORG
University of Gothenburg,ORG
Göteborg,GPE
Sweden Find,PERSON
Gunilla Krantz 3,PERSON
Raisa Gul Raisa Gul 1 School of Nursing,PERSON
Aga Khan University,PERSON
Karachi,GPE
Pakistan Find,ORG
Raisa Gul 1,PERSON
Nargis Asad Nargis Asad 4 Department of Psychiatry,ORG
Aga Khan University,PERSON
Karachi,GPE
Pakistan Find,ORG
Nargis Asad 4,ORG
Department of Public Health Sciences,ORG
Division of Global Health (IHCAR,ORG
Karolinska Institutet,ORG
Stockholm,GPE
Sweden,GPE
Gothenburg,GPE
Sweden Find,GPE
Eva Johansson 2,PERSON
6,DATE
Ingrid Mogren Ingrid Mogren,ORG
Umeå University,ORG
Umeå,GPE
Sweden Find,PERSON
Ingrid Mogren,ORG
Copyright,PERSON
License,ORG
Aga Khan University,PERSON
Karachi,GPE
Pakistan 2 Department of Public Health Sciences,ORG
Division of Global Health (IHCAR,ORG
Karolinska Institutet,ORG
Stockholm,GPE
Sweden,GPE
Department of Public Health and Community Medicine/Social Medicine,ORG
The Sahlgrenska Academy,ORG
University of Gothenburg,ORG
Göteborg,GPE
Sweden,GPE
Department of Psychiatry,ORG
Aga Khan University,PERSON
Karachi,GPE
"Pakistan 5 Department of Clinical Science, Obstetrics and Gynecology",ORG
Umeå University,ORG
Umeå,GPE
Sweden,GPE
Gothenburg,GPE
Sweden,GPE
School of Nursing,ORG
Department of Community Health Sciences,ORG
Aga Khan University,PERSON
Karachi,GPE
Pakistan,GPE
Tel,PERSON
21,DATE
42,DATE
Gunilla Krantz,PERSON
Ingrid Mogren,PERSON
2011 Sep 29,DATE
Collection,ORG
2011,DATE
the Creative Commons Attribution-Noncommercial,ORG
PMC Copyright,ORG
22065609,DATE
Background,GPE
Pakistan,GPE
Pakistan,GPE
Pakistani,NORP
Pakistan Gender,ORG
Asian,NORP
IPV,ORG
8,DATE
Pakistan,GPE
Pakistan,GPE
Pakistan,GPE
Karachi,GPE
Pakistan,GPE
FGD,ORG
20–60 years of age,DATE
between 20 and 40 years of age,DATE
between 41 and 60 years of age,DATE
FGD,ORG
June to August 2010,DATE
FGD,ORG
TSA,ORG
FGD,ORG
7–10 days,DATE
English,LANGUAGE
FGD,ORG
max,PERSON
years,DATE
max,PERSON
Karachi,ORG
years,DATE
Haideri,ORG
Aysha,PERSON
Manzil,PERSON
10–14 years,DATE
12–16 years,DATE
Koi Goth,PERSON
10–16 years,DATE
Karimabad,PERSON
12–16 years,DATE
44.6,DATE
Orangi Town,PERSON
FGD,ORG
Karachi,GPE
Perceptions,PERSON
Religion,ORG
Older,PERSON
Restricting,PERSON
Societal,ORG
Professional,ORG
FGD,ORG
FGD,ORG
FGD,ORG
FGD,ORG
FGD,ORG
Education,ORG
FGD no.1,ORG
FGD,ORG
FGD,ORG
FGD no.3,ORG
17 or 18 years age,DATE
FGD,ORG
FGD,ORG
Societal,ORG
FGD,ORG
Asian,NORP
FGD,ORG
today,DATE
Media,ORG
FGD,ORG
FGD,ORG
FGD,ORG
FGD,ORG
Pakistani,NORP
Pakistan,GPE
Pakistan,GPE
Pakistani,NORP
"20 , 21",DATE
Pakistan,GPE
Muslim,NORP
14,DATE
22,DATE
Pakistan,GPE
India,GPE
IPV,ORG
TSA,ORG
,ORG
FGD,ORG
TSA,ORG
IM,ORG
,ORG
GK,ORG
FGD,ORG
2 months,DATE
FGD,ORG
Urdu,GPE
English,LANGUAGE
6 months,DATE
Urdu,GPE
English,LANGUAGE
English,NORP
Pakistani,NORP
Swedish,NORP
Pakistan,GPE
Pakistan,GPE
the Swedish Foundation for International Cooperation in Research,ORG
the Swedish Institute,ORG
"the Department of Public Health Sciences,",ORG
Division of Global Health (IHCAR,ORG
Karolinska Institutet,ORG
Stockholm,GPE
Sweden,GPE
Department of Public Health and Community Medicine,ORG
The Sahlgrenska Academy,ORG
University of Gothenburg,ORG
Göteborg,GPE
Sweden,GPE
the School of Nursing and The Community Health Department,ORG
Aga Khan University,ORG
Karachi,GPE
Pakistan,GPE
"Obstetrics, Department of Clinical Science",ORG
Umeå University,ORG
Gill,PERSON
Stewart DE,PERSON
South Asian,NORP
2010;21:12–8,ORG
10.1016/j.whi.2010.10.003,MONEY
Hausmann,PERSON
Tyson LDA,ORG
Zahidi S.,PERSON
2008,DATE
9295044096,DATE
2008,DATE
Garcia-Moreno C,PERSON
Jansen H,PERSON
Ellsberg M,PERSON
Watts C. Prevalence,PERSON
WHO,ORG
Lancet,ORG
Campbell JC,PERSON
Lancet,ORG
2002,DATE
13;359:1331–6,DATE
Ellsberg M,PERSON
Winkvist A. Candies,PERSON
Nicaragua,GPE
Soc Sci Med,PERSON
Heise L. Violence,PERSON
Uthman OA,PERSON
Moradi TSL,PERSON
Africa,LOC
Sci Med,ORG
Jayatilleke A,PERSON
KC,ORG
Sakisaka K,ORG
Jayatilleke AU,PERSON
Jimba M. Wives,PERSON
Central Province,GPE
Sri Lanka,GPE
Ellsberg M,PERSON
Heise L. Washington,PERSON
DC,GPE
World Health Organisation,ORG
2005,DATE
Google Scholar,ORG
Zaman RM,PERSON
Stewart SM,PERSON
Zaman TR,PERSON
Pakistan,GPE
Muslim,NORP
Georgas J,PERSON
Berry JW,PERSON
De Vijver FRV,ORG
Kagitcibasi C,PERSON
Poortinga YH,PERSON
Cambridge,GPE
UK,GPE
Cambridge University Press,ORG
2006,DATE
Google Scholar,ORG
Ali PA,PERSON
Pakistan,GPE
Analysis,ORG
National Institute of Population Studies,ORG
Pakistan,GPE
Macro International Inc.,ORG
Islamabad,GPE
Pakistan,GPE
National Institute of Population Studies,ORG
Macro International Inc,ORG
2008,DATE
Pakistan Demographic and Health Survey,ORG
Google Scholar,ORG
Rabbani F,PERSON
Qureshi F,PERSON
Karachi,GPE
Pakistan,GPE
East Mediterr Health,ORG
Graneheim UH,PERSON
Lundman B. Qualitative,PERSON
Today,DATE
10.1016/j.nedt.2003.10.001,MONEY
Farid,PERSON
Krantz G. Assessing,PERSON
Karachi,GPE
Pakistan,GPE
Int J Behav Med,PERSON
18:122–30,DATE
Kapur P. Girl,PERSON
Ali TS,PERSON
Khan N. Strategies,PERSON
Pakistan,GPE
Pak Med Assoc,PERSON
Jan. 2007;57:27–32,DATE
Jonzon,PERSON
Vung ND,PERSON
Ringsberg KC,GPE
Krantz G. Violence,PERSON
Vietnam,GPE
Scand J Public Health,ORG
Cascardi M,PERSON
Feeny NC,PERSON
A Review Journal,ORG
Google Scholar,ORG
Kasturirangan A,PERSON
Krishnan S,GPE
Riger S.,PERSON
Trauma Violence Abus,PERSON
2004;5:318–332,DATE
Nagib H.,PERSON
Egyptian,NORP
Health Care Women Int,ORG
Carroll L.,PERSON
Muslim,NORP
Pakistan,GPE
Bangladesh,GPE
Google Scholar,ORG
Jewkes R. Intimate,PERSON
Lancet,ORG
Boyle MH,PERSON
Georgiades K,ORG
Racine Y. Community,ORG
India,GPE
Sci Med,ORG
Bell JS,ORG
Simkhada P,ORG
van Teijlingen ER,PERSON
Nepal,GPE
Reprod Health,ORG
10.1186/1742-4755-7-15,DATE
PMC,ORG
Dahlgren L,PERSON
Winkvist A. Umeå,PERSON
Public Health Sciences,ORG
Umeå University,ORG
2007,DATE
Google Scholar,ORG
PDF,ORG
KB,PERSON
Cited,NORP
AMA APA MLA NLM Add to Collections Back,ORG
Wikipedia,ORG
Pakistan Languages,GPE
Pakistan,GPE
Pakistan,GPE
2017,DATE
Pakistani,NORP
Official Urdu,ORG
English,LANGUAGE
Sindhi,PERSON
Sindh,GPE
Signed Pakistani,PERSON
Pakistan,GPE
Pakistanis Pakistani,NORP
Languages Languages,GPE
Cuisine Eastern Mughlai Muhajir,ORG
Kalash,GPE
Kashmiri Overseas,ORG
Balti Pakistani Chinese Festivals Public,ORG
Islam Mosques Shia,PERSON
Theater TV Dramas &,ORG
Media Radio Television,ORG
Pakistan,GPE
Pakistan,GPE
Pakistan,GPE
Iranian,NORP
the Indo-European,ORG
Pakistan,GPE
English,LANGUAGE
Pakistan,GPE
2023,DATE
Pashto,PERSON
Sindhi,PERSON
Urdu,GPE
Balochi,GPE
Hindko,LOC
Brahui,PERSON
Gilgit-Baltistan,ORG
Azad Kashmir,PERSON
Shina,GPE
Balti,PERSON
2022,DATE
Ethnologue,GPE
Pakistan,GPE
68,DATE
Language Province,GPE
Aer Sindh Indo-Aryan Badeshi,ORG
Pakhtunkwa Iranian Bagri Punjab,PERSON
Sindh Indo-Aryan Balochi,ORG
Makrani,NORP
Rakhshani,NORP
Sulaimani Balochistan,GPE
Punjab,NORP
Sindh Iranian Balti Gilgit-,ORG
Sino-Tibetan,NORP
Bateri Khyber,PERSON
Pakhtunkwa Indo-Aryan Bhaya Sindh Indo-Aryan Brahui Balochistan,PERSON
Sindh,GPE
Chilisso Khyber,PERSON
Pakhtunkwa Indo-Aryan,PERSON
Dameli,ORG
Pakhtunkwa Indo-Aryan Dari,PERSON
Pakhtunkwa Iranian,PERSON
Dehwari,GPE
Iranian,NORP
English,NORP
Germanic Gawar-Bati,PERSON
Aryan Gawri,PERSON
Pakhtunkwa Indo-Aryan Ghera Sindh Indo-Aryan Goaria Sindh Indo-Aryan Gowro,PERSON
Pakhtunkwa Indo-Aryan Gujarati Sindh Indo-Aryan Gujari Azad Kashmir,PERSON
Khyber Pakhtunkwa,GPE
Rangri Sindh,PERSON
Punjab Indo-Aryan Hazaragi,ORG
Iranian Hindko,PERSON
Pakhtunkwa Indo-Aryan Hindko,PERSON
Southern,NORP
Sindh Indo-Aryan Jandavra Sindh Indo-Aryan Jogi Sindh Indo-Aryan Kabutra Sindh Indo-Aryan Kacchi Sindh Indo-Aryan Kalasha,ORG
Pakhtunkwa Indo-Aryan,PERSON
Pakhtunkwa Indo-Aryan Kamviri,PERSON
Iranian,NORP
Balochistan Indo-Aryan,PERSON
Pakhtunkwa Indo-Aryan Kyrgyz Chitral,PERSON
Hunza Turkic Kohistani,PERSON
Kachi Sindh Indo-Aryan Koli,PERSON
Parkari Sindh Indo-Aryan Koli,PERSON
Wadiyari Sindh Indo-Aryan Kutchi Sindh Indo-Aryan Kundal Shahi Azad,ORG
Pakhtunkwa Indo-Aryan Marwari Punjab,PERSON
Sindh Indo-Aryan Mewati Punjab,ORG
Sindh Indo-Aryan Memoni Sindh Indo-Aryan Oadki Punjab,ORG
Sindh Indo-Aryan,ORG
Ormuri,GPE
Pakhtunkwa Iranian,PERSON
Pakhtunkwa Indo-Aryan Pashto,PERSON
Central Balochistan,LOC
Khyber Pakhtunkwa,GPE
Iranian,NORP
Iranian,NORP
Southern Balochistan,LOC
Khyber Pakhtunkwa,GPE
Sindh Indo-Aryan Saraiki Balochistan,ORG
Khyber Pakhtunkwa,GPE
Punjab,NORP
Sindh Indo-Aryan Sarikoli,ORG
Gilgit,ORG
Iranian Savi,PERSON
Pakhtunkwa Indo-Aryan,PERSON
Pakhtunkwa Indo-Aryan Shina,PERSON
Kohistani Khyber,PERSON
Pakhtunkwa Indo-Aryan Sindhi Sindh,PERSON
Balochistan Indo-Aryan Sindhi Bhil Sindh Indo-Aryan Torwali Khyber,ORG
Pakhtunkwa Indo-Aryan Urdu Sindh,PERSON
Punjab,NORP
Azad Kashmir,PERSON
Islamabad Indo-Aryan Ushojo,ORG
Iranian,NORP
Iranian,NORP
Pakhtunkwa Iranian,PERSON
Yadgha Khyber,PERSON
2023,DATE
Sindhi,PERSON
Hindko,PERSON
Brahui,PERSON
Mewati,GPE
Kashmiri,PERSON
Shina,GPE
Balti,PERSON
Kalasha,PERSON
Rank Language 1951,PERSON
1961,DATE
1972,DATE
1981,DATE
1998,DATE
2017,DATE
2023,DATE
Balochi,ORG
Hindko,PERSON
Mewati,GPE
Kohistani,NORP
Kashmiri,ORG
Shina,GPE
Balti,PERSON
Kalasha,PERSON
Hindko,PERSON
1981,DATE
Pakistani,NORP
Gilgit-Baltistan,ORG
Azad Kashmir,PERSON
2024,DATE
Urdu,GPE
Pakistani,NORP
2017,DATE
Pakistan,GPE
2023,DATE
Pakistanis,GPE
Pakistanis,GPE
Pakistan,GPE
1947,DATE
Indian Muslims,NORP
Urdu,GPE
Pakistan,GPE
Muslims,NORP
British India,LOC
Pakistan,GPE
English,LANGUAGE
English,LANGUAGE
Urdu,GPE
Pakistan,GPE
Pakistani,NORP
Urdu,GPE
Pakistan,GPE
English,LANGUAGE
Pakistani,NORP
English,LANGUAGE
English,LANGUAGE
Pakistan,GPE
Pakistan,GPE
Pakistan,GPE
English,LANGUAGE
English,LANGUAGE
Pakistani,NORP
2015,DATE
Urdu,GPE
Pakistan,GPE
Ahsan Iqbal,PERSON
English,LANGUAGE
Urdu,GPE
Pakistani,NORP
2017,DATE
Punjab,NORP
Pakistan,GPE
Majhi,PERSON
Shahmukhi,ORG
Pakistan,GPE
Pakistanis,GPE
Canada,GPE
the United Kingdom,GPE
the United States,GPE
Indian Punjab,NORP
Pakistani Punjab,NORP
Pashto,PERSON
Pakistani,NORP
2017,DATE
Iranian,NORP
Pakistanis,GPE
Balochistan,GPE
Islamabad,GPE
Karachi,ORG
Northern ( Peshawar,ORG
Quetta,ORG
Balochistan,ORG
Sindhi,PERSON
Pakistani,NORP
2017,DATE
Pakistanis,GPE
Sindh,GPE
Pakistan,GPE
Sindhi,PERSON
Sindhu,GPE
the Indus River,LOC
Sindhi,PERSON
Old Indo-Aryan,ORG
Sanskrit,ORG
Middle Indo-Aryan,GPE
Prakrits,ORG
Apabhramsha,GPE
20th century Western,DATE
George Abraham Grierson,PERSON
Sindhi,PERSON
Vrācaḍa,PERSON
Apabhramsha,GPE
Markandeya,ORG
Sindhu,GPE
the New Indo-Aryan,ORG
the 10th century,DATE
CE,GPE
Siroli,GPE
Vicholi,GPE
Lari,GPE
Thari,ORG
Lasi,ORG
Kutchi,PERSON
Saraiki,PERSON
Pakistani,NORP
2017,DATE
an Indo Aryan,PERSON
Lahnda,ORG
Pakistan,GPE
Punjab,NORP
Saraiki,PERSON
Standard Punjabi,ORG
Pakistan,GPE
Khyber Pakhtunkhwa,PERSON
Sindh,GPE
Balochistan,GPE
Balochi,PERSON
Pakistani,NORP
2017,DATE
Iranian,NORP
Pakistanis,GPE
Balochistan,GPE
Pakistan,GPE
Hindko,PERSON
Hindko,PERSON
Pakistani,NORP
2017,DATE
Census Hindko,PERSON
Lahnda,ORG
Pakistan,GPE
Khyber Pakhtunkhwa and,ORG
Punjabi and Saraiki,ORG
Hindko,LOC
Pashto,PERSON
Indian,NORP
Pashto,PERSON
Hindki,GPE
Brahui,PERSON
Pakistani,NORP
2017,DATE
Dravidian,NORP
Balochistan,GPE
Pakistan,GPE
Brahui,PERSON
Kalat,GPE
Khuzdar,PERSON
Mastung,PERSON
Nushki,PERSON
Afghanistan,GPE
Balochistan,GPE
Pakistan,GPE
Brahui,PERSON
Map,PERSON
Pakistan,GPE
1998,DATE
"The United Nations Educational, Scientific and Cultural Organization",ORG
Atlas,PERSON
the 1950s,DATE
2010,DATE
the Red Book of Endangered Languages,ORG
UNESCO,ORG
Language Status Comments,ORG
India,GPE
Bashkarik Definitely,PERSON
2018,DATE
Bateri Definitely,PERSON
Bhadravahi Definitely,PERSON
India,GPE
Afghanistan,GPE
Burushaski Vulnerable,ORG
Chilisso Severely,PERSON
Dameli,NORP
Gawar-Bati Definitely,ORG
Afghanistan,GPE
Gowro Severely,PERSON
Jadgali,GPE
Kalasha,PERSON
Kalasha,PERSON
Kalkoti Severely,PERSON
Kati,PERSON
Kamkata,GPE
Kamviri,ORG
Afghanistan,GPE
Khowar Vulnerable,ORG
India,GPE
Ormuri Definitely,PERSON
Afghanistan,GPE
India,GPE
Savi Definitely,PERSON
Afghanistan,GPE
India,GPE
Torwali Definitely,PERSON
China,GPE
Tajikistan,GPE
Afghanistan,GPE
Yidgha,GPE
India,GPE
Arabic,LANGUAGE
Arabic,NORP
Muslims,NORP
Quran,GPE
Sunnah,GPE
Hadith,PERSON
Muslim,NORP
Arabic,LANGUAGE
Arabic,LANGUAGE
Pakistan,GPE
Muslim,NORP
Arabic,LANGUAGE
Pakistanis,GPE
Arabic,LANGUAGE
Arabic,NORP
Pakistan,GPE
Muslims,NORP
Pakistan,GPE
the Holy Quran,LOC
Islamiat,GPE
Arabic,LANGUAGE
The National Education Policy,ORG
2017,DATE
3.7.4,LANGUAGE
Islamiyat from Middle to Higher,LOC
the Holy Quran,LOC
Arabic,NORP
Islamiyat,GPE
Arabic,NORP
Persian,NORP
Persian,NORP
South Asia See,LOC
Persian,NORP
Urdu Persian,NORP
the late 19th century,DATE
English,LANGUAGE
Persian,NORP
Pakistan,GPE
Mughal Empire,PERSON
Central Asian,NORP
Turkic,ORG
the Indian Subcontinent,ORG
Persian,NORP
British,NORP
Sindh,GPE
1843,DATE
Punjab,NORP
1849,DATE
Today,DATE
Dari,NORP
Persian,NORP
Afghanistan,GPE
Balochistani Hazara,ORG
Pakistani,NORP
Hazaragi,ORG
Chitral,ORG
Madaklashti,GPE
Tajik Persian,PERSON
Badakhshan,GPE
the eighteenth century,DATE
2017,DATE
Pakistanis,GPE
Mandarin,LANGUAGE
the People's Republic of China,GPE
Pakistan,GPE
Iranian,NORP
the Indo-European,ORG
Proto-Indo-Iranian,ORG
Common Aryan,PERSON
approximately the late 3rd,DATE
BC,ORG
Indo-Iranian,NORP
Indo-Aryan,ORG
Iranian,NORP
Nuristani,PERSON
Dardic,ORG
the Indo-Aryan,ORG
Pakistan,GPE
the Indo-Aryan,ORG
Modern Indo-Aryan,ORG
Old Indo-Aryan,ORG
Vedic Sanskrit,PERSON
Middle Indo-Aryan,GPE
Saraiki,PERSON
Pakistani Punjab,NORP
Hindko,PERSON
Khyber Pakhtunkhwa,ORG
Hazara,PERSON
Pahari/Pothwari,ORG
Pothohar,GPE
Punjab,NORP
Azad Kashmir,PERSON
Indian Jammu,LOC
Kashmir,LOC
Khetrani,ORG
Balochistan,GPE
Inku,PERSON
Afghanistan,GPE
Iranian,NORP
Pakistan,GPE
Iranic,NORP
Balochi,ORG
Eastern,ORG
Western,NORP
Southern Balochi,NORP
Pashto,PERSON
Northern,ORG
Central,ORG
Southern,NORP
Pakistan,GPE
the Indo-European,ORG
Brahui,PERSON
Balochistan,GPE
Dravidian,NORP
Balochi,ORG
Dravidian,NORP
Balti,PERSON
Ladakhi,GPE
